title,best_persona_match,match_score,all_scores,type,land_area,building_area,bedrooms,bathrooms,floors,SCHOOL,HOSPITAL,TRANSPORT,MARKET,MALL
Rumah Murah Lingkungan Aman & Nyaman Dekat Tol Dibantu Kpr J14593,Pasangan Bekerja dengan Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.6, 'Pasangan Bekerja tanpa Anak': 0.4, 'Individu Lajang': 0.2}",Rumah,128.0,81.0,3,2,2.0,1,1,1,1,0
RUMAH MURAH DEKAT STASIUN CITAYAM TANPA DP.MG,Pasangan Bekerja tanpa Anak,0.8,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.8, 'Individu Lajang': 0.8}",Rumah,40.0,48.0,2,1,1.0,1,1,1,0,0
"Cuma 165 jt , surat SHM",Pasangan Bekerja tanpa Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.6, 'Individu Lajang': 0.6}",Rumah,25.0,21.0,2,1,1.0,1,1,1,1,1
Jual Murah Apartment Margonda Residence 1 Depok,Individu Lajang,0.6,"{'Pasangan Bekerja dengan Anak': 0.0, 'Pasangan Bekerja tanpa Anak': 0.2, 'Individu Lajang': 0.6}",Apartemen,20.0,20.0,1,1,1.0,1,1,1,1,1
Rumah 6 KT Siap Huni di Depok Dekat Mall dan RS Harga Nego SHM J-15813,Pasangan Bekerja dengan Anak,0.2,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.2, 'Individu Lajang': 0.0}",Rumah,150.0,180.0,6,5,2.0,1,1,1,1,1
Rumah 1 Lt Sudah Renov 15 Menit ke The Park Sawangan Siap Huni J-24640,Pasangan Bekerja tanpa Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.6, 'Individu Lajang': 0.6}",Rumah,72.0,36.0,2,1,1.0,1,1,1,1,0
Booking sekarang dapat potongan harga 15 jt,Pasangan Bekerja tanpa Anak,0.8,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.8, 'Individu Lajang': 0.8}",Rumah,40.0,30.0,2,1,1.0,1,1,1,1,1
Hook 310/200 shm one gate,Pasangan Bekerja dengan Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.6, 'Pasangan Bekerja tanpa Anak': 0.2, 'Individu Lajang': 0.0}",Rumah,311.0,200.0,4,4,2.0,0,0,0,0,0
Dijual Perumahan Graha Studio Alam Sukmajaya Depok,Pasangan Bekerja dengan Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.6, 'Pasangan Bekerja tanpa Anak': 0.4, 'Individu Lajang': 0.2}",Rumah,160.0,108.0,3,2,1.0,0,0,0,0,0
Rumah siap huni free legalitas lokasi beji depok,Pasangan Bekerja dengan Anak,0.2,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.2, 'Individu Lajang': 0.0}",Rumah,93.0,140.0,4,3,2.0,1,1,1,0,0
Promo hanya uang 3 juta all.in dp 0%,Pasangan Bekerja tanpa Anak,0.8,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.8, 'Individu Lajang': 0.6}",Rumah,40.0,60.0,2,1,1.0,0,0,0,0,0
Rumah Minimalis Harga Terbaik di KSU Sukmajaya Depok,Pasangan Bekerja tanpa Anak,0.8,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.8, 'Individu Lajang': 0.6}",Rumah,67.0,45.0,2,1,1.0,1,1,1,1,0
Rumah murah diskon 15 Juta Minggu ini,Pasangan Bekerja tanpa Anak,0.8,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.8, 'Individu Lajang': 0.8}",Rumah,40.0,30.0,2,1,1.0,1,1,1,1,1
Over kredit 85jt LT70 @ Cluster galaxy depok cilodong dkt stasiun KA,Pasangan Bekerja tanpa Anak,0.8,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.8, 'Individu Lajang': 0.6}",Rumah,70.0,36.0,2,1,1.0,0,1,1,0,0
DiJual Rumah Baru Ready/Indent DiTanah Baru Beji Depok,Pasangan Bekerja dengan Anak,0.2,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.2, 'Individu Lajang': 0.0}",Rumah,91.0,180.0,4,4,1.0,0,0,0,0,0
Rumah murah dekat stasiun Citayam.ede,Pasangan Bekerja tanpa Anak,0.8,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.8, 'Individu Lajang': 0.6}",Rumah,60.0,36.0,2,1,1.0,1,1,1,1,0
Beli sekarang dapat diskon 15 jt,Pasangan Bekerja tanpa Anak,0.8,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.8, 'Individu Lajang': 0.8}",Rumah,40.0,30.0,2,1,1.0,1,1,1,1,1
Harga Promo 815 Juta Bisa KPRS Developer Ready Stock Surat SHM,Pasangan Bekerja dengan Anak,0.4,"{'Pasangan Bekerja dengan Anak': 0.4, 'Pasangan Bekerja tanpa Anak': 0.4, 'Individu Lajang': 0.2}",Rumah,48.0,86.0,3,3,2.0,0,1,1,0,1
Dekat stasiun Depok dan tol,Pasangan Bekerja tanpa Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.6, 'Individu Lajang': 0.6}",Rumah,25.0,21.0,2,1,1.0,1,1,1,1,1
Rumah Minimalis SHM 25 Mnt ke Pintu Tol Margonda 3 Dibantu KPR J-24018,Pasangan Bekerja tanpa Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.6, 'Individu Lajang': 0.4}",Rumah,105.0,61.0,2,1,1.0,1,1,1,1,1
"Cuma 165 jt , surat SHM",Pasangan Bekerja tanpa Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.6, 'Individu Lajang': 0.6}",Rumah,25.0,21.0,2,1,1.0,1,1,1,1,1
Booking sekarang dapat diskon 15 jt,Pasangan Bekerja tanpa Anak,0.8,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.8, 'Individu Lajang': 0.8}",Rumah,40.0,30.0,2,1,1.0,1,1,1,1,1
Rumah Depok 6 Kamar Dekat Jl.IR Juanda dan Tol,Pasangan Bekerja dengan Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.6, 'Pasangan Bekerja tanpa Anak': 0.2, 'Individu Lajang': 0.0}",Rumah,370.0,250.0,6,5,2.0,1,1,1,0,0
Rumah Cantik 25 Menit ke Pintu Tol Margonda 3 SHM Semi Furnish J-22668,Pasangan Bekerja tanpa Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.6, 'Individu Lajang': 0.4}",Rumah,135.0,70.0,2,1,1.0,1,1,1,0,0
Apartment Studio Transpark Cibubur Jual Cepat,Individu Lajang,0.8,"{'Pasangan Bekerja dengan Anak': 0.0, 'Pasangan Bekerja tanpa Anak': 0.4, 'Individu Lajang': 0.8}",Apartemen,0.0,22.0,1,1,1.0,0,1,1,0,1
Rumah LT 72 Baru Renov 25 Mnt ke Mall Pesona Square Harga Nego J-22382,Pasangan Bekerja tanpa Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.6, 'Individu Lajang': 0.6}",Rumah,72.0,36.0,2,1,1.0,1,1,1,0,1
"dijual rumah di perumahan nuansa indah cimanggis, harjamukti, depok",Pasangan Bekerja dengan Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.6, 'Pasangan Bekerja tanpa Anak': 0.4, 'Individu Lajang': 0.2}",Rumah,114.0,80.0,3,2,2.0,0,0,1,1,1
Hunian Nyaman di Lokasi Strategis.,Pasangan Bekerja tanpa Anak,0.4,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.4, 'Individu Lajang': 0.4}",Rumah,90.0,80.0,2,1,1.0,1,1,1,1,1
Rumah Dalam mini cluster diTapos,Pasangan Bekerja tanpa Anak,0.8,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.8, 'Individu Lajang': 0.6}",Rumah,68.0,40.0,2,1,1.0,0,0,1,0,0
Rumah Mewah Nego Sampe Deal Di Harjamukti,Pasangan Bekerja dengan Anak,0.2,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.2, 'Individu Lajang': 0.0}",Rumah,1036.0,900.0,5,4,1.0,1,0,1,1,1
Dijual cepat rumah murah Kota wisata cibubur,Pasangan Bekerja dengan Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.6, 'Pasangan Bekerja tanpa Anak': 0.4, 'Individu Lajang': 0.2}",Rumah,105.0,80.0,3,2,2.0,0,0,0,0,0
Dijual Rumah LT 45 m² Ciganjur Jagakarsa Jakarta Selatan,Pasangan Bekerja tanpa Anak,0.8,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.8, 'Individu Lajang': 0.8}",Rumah,45.0,45.0,2,1,1.0,0,1,0,0,0
Rumah petak 2 pintu Lt. 60m² di Kranggan jatisampurna Bekasi kota,Pasangan Bekerja tanpa Anak,1.0,"{'Pasangan Bekerja dengan Anak': 0.4, 'Pasangan Bekerja tanpa Anak': 1.0, 'Individu Lajang': 0.4}",Rumah,60.0,60.0,2,2,1.0,0,0,0,1,0
Rumah LB 200 Semi Furnish 5 Menit ke Trans Studio Mall Cibubur J-23295,Pasangan Bekerja dengan Anak,0.4,"{'Pasangan Bekerja dengan Anak': 0.4, 'Pasangan Bekerja tanpa Anak': 0.2, 'Individu Lajang': 0.0}",Rumah,135.0,200.0,5,4,2.0,1,1,1,1,1
Perumahan villa permai 4 pondok Ranggon cibubur,Pasangan Bekerja dengan Anak,0.4,"{'Pasangan Bekerja dengan Anak': 0.4, 'Pasangan Bekerja tanpa Anak': 0.2, 'Individu Lajang': 0.0}",Rumah,180.0,350.0,5,5,2.0,0,0,0,0,0
Dijual Rumah Modern di Cibubur Cimanggis Dekat LRT Harjamukti,Pasangan Bekerja dengan Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.6, 'Pasangan Bekerja tanpa Anak': 0.4, 'Individu Lajang': 0.2}",Rumah,98.0,89.0,3,2,2.0,0,0,1,0,1
Rumah LB 120 Siap Huni 15 Mnt ke Pintu Tol Cimanggis Bisa Nego J-21185,Pasangan Bekerja dengan Anak,0.2,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.2, 'Individu Lajang': 0.0}",Rumah,116.0,120.0,4,3,2.0,1,1,1,1,1
Rumah Strategis SHM 10 Menit ke RS Permata Cibubur Harga Nego J-23700,Pasangan Bekerja dengan Anak,0.4,"{'Pasangan Bekerja dengan Anak': 0.4, 'Pasangan Bekerja tanpa Anak': 0.2, 'Individu Lajang': 0.0}",Rumah,108.0,100.0,3,5,1.0,1,1,1,1,1
"Di Jual Rumah Cantik di Kebagusan, Jagakarsa",Pasangan Bekerja dengan Anak,0.4,"{'Pasangan Bekerja dengan Anak': 0.4, 'Pasangan Bekerja tanpa Anak': 0.2, 'Individu Lajang': 0.0}",Rumah,92.0,200.0,5,4,3.0,0,1,0,0,0
Dijual cepat rumah di Bumi Cimanggis Indah 2 Tapos Depok,Pasangan Bekerja dengan Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.6, 'Pasangan Bekerja tanpa Anak': 0.4, 'Individu Lajang': 0.2}",Rumah,124.0,100.0,3,2,5.0,0,0,1,0,1
Promo besaran Apartemen Taman Melati,Individu Lajang,0.8,"{'Pasangan Bekerja dengan Anak': 0.0, 'Pasangan Bekerja tanpa Anak': 0.4, 'Individu Lajang': 0.8}",Apartemen,0.0,24.0,1,1,1.0,1,0,0,0,0
DIJUAL RUMAH SECOND,Pasangan Bekerja tanpa Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.6, 'Individu Lajang': 0.6}",Rumah,80.0,50.0,2,1,1.0,0,0,0,0,0
Rumah siap huni dan rapih semi furnish di Citra Gran Cibubur,Pasangan Bekerja dengan Anak,0.2,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.2, 'Individu Lajang': 0.0}",Rumah,128.0,125.0,4,4,2.0,0,0,0,0,0
Dijual rumah di Kota Wisata Cibubur kawasan elit cepat berkembang,Pasangan Bekerja dengan Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.6, 'Pasangan Bekerja tanpa Anak': 0.2, 'Individu Lajang': 0.0}",Rumah,120.0,200.0,3,3,2.0,1,1,1,0,0
Booking sekarang diskon 15jt,Pasangan Bekerja tanpa Anak,0.8,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.8, 'Individu Lajang': 0.8}",Rumah,40.0,30.0,2,1,1.0,1,1,1,1,1
DIJUAL CEPAT UNIT ISTIMEWA APARTEMEN TRANSPARK CIBUBUR TSM,Pasangan Bekerja dengan Anak,0.4,"{'Pasangan Bekerja dengan Anak': 0.4, 'Pasangan Bekerja tanpa Anak': 0.4, 'Individu Lajang': 0.4}",Apartemen,72.0,72.0,3,2,1.0,0,0,1,0,1
Termurah Rumah Jl Masjid Nurul Huda Jagakarsa Jakarta Selatan,Pasangan Bekerja dengan Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.6, 'Pasangan Bekerja tanpa Anak': 0.6, 'Individu Lajang': 0.2}",Rumah,132.0,70.0,3,2,1.0,0,1,1,1,0
Rumah murah Mekarsari cimanggis depok,Pasangan Bekerja tanpa Anak,0.8,"{'Pasangan Bekerja dengan Anak': 0.4, 'Pasangan Bekerja tanpa Anak': 0.8, 'Individu Lajang': 0.4}",Rumah,56.0,120.0,2,2,2.0,0,0,1,0,0
Rumah Strategis 15 Mnt ke Stasiun Pondok Cina SHM Gratis Renov J-23664,Pasangan Bekerja dengan Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.6, 'Pasangan Bekerja tanpa Anak': 0.6, 'Individu Lajang': 0.4}",Rumah,148.0,45.0,3,2,1.0,1,1,1,1,1
Rumah Mewah Asri 15 Menit ke Cibubur Junction SHM Sudah Renov J-15775,Pasangan Bekerja dengan Anak,0.8,"{'Pasangan Bekerja dengan Anak': 0.8, 'Pasangan Bekerja tanpa Anak': 0.4, 'Individu Lajang': 0.2}",Rumah,261.0,150.0,3,2,2.0,1,1,1,1,1
PROMO DP 0% AKSES STRATEGIS DEKET TOL DAN LRT,Pasangan Bekerja tanpa Anak,0.8,"{'Pasangan Bekerja dengan Anak': 0.6, 'Pasangan Bekerja tanpa Anak': 0.8, 'Individu Lajang': 0.2}",Rumah,66.0,65.0,3,2,2.0,1,1,1,1,0
Rumah DP 0% akses strategis dekat tol dan lrt,Pasangan Bekerja tanpa Anak,0.8,"{'Pasangan Bekerja dengan Anak': 0.6, 'Pasangan Bekerja tanpa Anak': 0.8, 'Individu Lajang': 0.2}",Rumah,66.0,65.0,3,2,2.0,1,1,1,1,0
HUNIAN BARU DAN NYAMAN,Pasangan Bekerja dengan Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.6, 'Pasangan Bekerja tanpa Anak': 0.4, 'Individu Lajang': 0.2}",Rumah,90.0,170.0,3,2,2.0,1,0,0,0,0
Promo cluster siap huni DP 0% akses strategis dekat tol dan lrt,Pasangan Bekerja tanpa Anak,0.8,"{'Pasangan Bekerja dengan Anak': 0.6, 'Pasangan Bekerja tanpa Anak': 0.8, 'Individu Lajang': 0.2}",Rumah,66.0,65.0,3,2,2.0,1,1,1,1,0
Rumah siap huni di legenda wisata cibubur,Pasangan Bekerja tanpa Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.6, 'Individu Lajang': 0.4}",Rumah,96.0,56.0,2,1,1.0,0,0,0,0,0
Promo DP 0% rumah Deket tol dan lrt bebas biaya biaya,Pasangan Bekerja tanpa Anak,0.8,"{'Pasangan Bekerja dengan Anak': 0.6, 'Pasangan Bekerja tanpa Anak': 0.8, 'Individu Lajang': 0.2}",Rumah,66.0,65.0,3,2,2.0,1,1,1,1,0
DIJUAL KONTRAKAN 3 PINTU DEKAT JALAN UTAMA,Pasangan Bekerja dengan Anak,0.4,"{'Pasangan Bekerja dengan Anak': 0.4, 'Pasangan Bekerja tanpa Anak': 0.2, 'Individu Lajang': 0.0}",Rumah,120.0,100.0,3,3,1.0,0,0,0,0,0
DIJUAL RUMAH SECOND SIAP HUNI,Pasangan Bekerja dengan Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.6, 'Pasangan Bekerja tanpa Anak': 0.6, 'Individu Lajang': 0.2}",Rumah,79.0,60.0,3,2,1.0,0,0,0,0,0
Rumah Siap Huni Dekat Trans Studio Mall Cibubur Semi Furnished J-19366,Pasangan Bekerja tanpa Anak,0.8,"{'Pasangan Bekerja dengan Anak': 0.4, 'Pasangan Bekerja tanpa Anak': 0.8, 'Individu Lajang': 0.4}",Rumah,120.0,60.0,2,2,1.0,1,1,1,1,1
Jual Cepat Rumah Siap Huni Baru Renov di The Address Cibubur,Pasangan Bekerja dengan Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.6, 'Pasangan Bekerja tanpa Anak': 0.4, 'Individu Lajang': 0.2}",Rumah,90.0,100.0,3,2,5.0,0,0,0,0,0
Dijual Rumah KPR Murni Syariah di Depok Promo Cash 755 Juta Dekat Tol,Pasangan Bekerja tanpa Anak,0.8,"{'Pasangan Bekerja dengan Anak': 0.6, 'Pasangan Bekerja tanpa Anak': 0.8, 'Individu Lajang': 0.4}",Rumah,50.0,70.0,3,2,2.0,0,1,1,0,1
Rumah cantik 3 lantai view danau Bukit Golf Riverside,Pasangan Bekerja dengan Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.6, 'Pasangan Bekerja tanpa Anak': 0.2, 'Individu Lajang': 0.0}",Rumah,500.0,600.0,7,7,1.0,0,1,1,0,1
Rumah di Depok 755 juta KPR Syariah Murni Dekat Tol Legalitas SHM,Pasangan Bekerja tanpa Anak,0.8,"{'Pasangan Bekerja dengan Anak': 0.6, 'Pasangan Bekerja tanpa Anak': 0.8, 'Individu Lajang': 0.4}",Rumah,50.0,70.0,3,2,2.0,0,1,1,0,1
"JUAL Kosan Fs2 (9 KAMAR) Dekat (KAMPUS UI) Kost Baru Murah, Beji Depok",Pasangan Bekerja dengan Anak,0.2,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.2, 'Individu Lajang': 0.0}",Rumah,94.0,160.0,9,9,2.0,0,1,0,1,0
"JUAL Kosan Fs (6 KAMAR) Dekat (KAMPUS UI) Kost Baru Mewah, Beji Depok",Pasangan Bekerja dengan Anak,0.2,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.2, 'Individu Lajang': 0.0}",Rumah,82.0,162.0,6,6,1.0,0,1,0,1,0
Dijual Rumah Daerah Jagakarsa,Pasangan Bekerja tanpa Anak,0.4,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.4, 'Individu Lajang': 0.4}",Rumah,107.0,80.0,2,1,1.0,0,1,1,0,0
Rumah Dijual Dicimanggis depok,Pasangan Bekerja tanpa Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.6, 'Individu Lajang': 0.6}",Rumah,72.0,38.0,2,1,1.0,0,0,0,0,0
RUMAH MEWAH DALAM TOWNHOUSE JAGAKARSA JAKARTA SELATAN,Pasangan Bekerja dengan Anak,0.4,"{'Pasangan Bekerja dengan Anak': 0.4, 'Pasangan Bekerja tanpa Anak': 0.2, 'Individu Lajang': 0.0}",Rumah,99.0,300.0,5,4,3.0,0,1,0,0,0
Rumah Seken 10 Menit ke Metropolitan Mall Cibubur Bebas Banjir J-21364,Pasangan Bekerja dengan Anak,0.4,"{'Pasangan Bekerja dengan Anak': 0.4, 'Pasangan Bekerja tanpa Anak': 0.4, 'Individu Lajang': 0.2}",Rumah,128.0,115.0,4,2,2.0,1,1,1,1,1
rumah 2 lantai dekat mabes TNI Cilangkap,Pasangan Bekerja dengan Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.6, 'Pasangan Bekerja tanpa Anak': 0.4, 'Individu Lajang': 0.2}",Rumah,87.0,75.0,3,2,1.0,1,0,1,0,0
Kontrakan 2 lantai,Pasangan Bekerja dengan Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.6, 'Pasangan Bekerja tanpa Anak': 0.6, 'Individu Lajang': 0.4}",Rumah,38.0,75.0,3,2,2.0,1,1,1,1,1
Jual rumah cluster de bale arcadia depok,Pasangan Bekerja dengan Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.6, 'Pasangan Bekerja tanpa Anak': 0.6, 'Individu Lajang': 0.2}",Rumah,126.0,54.0,3,2,1.0,1,0,1,0,0
Rumah mewah murah,Pasangan Bekerja dengan Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.6, 'Pasangan Bekerja tanpa Anak': 0.2, 'Individu Lajang': 0.0}",Rumah,500.0,172.0,3,3,1.0,0,0,0,0,0
A77 Jual Rumah Lelang Termurah Langsung Jalan Raya Utama di Jagakarsa,Pasangan Bekerja dengan Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.6, 'Pasangan Bekerja tanpa Anak': 0.2, 'Individu Lajang': 0.0}",Rumah,568.0,300.0,4,3,1.0,0,1,0,1,0
Cluster 24 unit Free Biaya Cilangkap jakarta Timur,Pasangan Bekerja dengan Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.6, 'Pasangan Bekerja tanpa Anak': 0.4, 'Individu Lajang': 0.2}",Rumah,80.0,80.0,3,2,2.0,0,1,1,0,1
Dijual Murah Rumah Jagakarsa Jakarta Selatan Masuk mobil,Pasangan Bekerja tanpa Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.4, 'Pasangan Bekerja tanpa Anak': 0.6, 'Individu Lajang': 0.4}",Rumah,147.0,147.0,2,2,1.0,1,1,1,1,0
Cluster UENOS HOUSE Tipe N – Cimanggis Golf Estate,Pasangan Bekerja tanpa Anak,0.8,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.8, 'Individu Lajang': 0.4}",Rumah,64.0,56.0,2,1,2.0,0,1,1,1,0
Rumah Luas Cantik 10 Mnt ke Pintu Tol Cimanggis 2 Semi Furnish J-19712,Pasangan Bekerja tanpa Anak,0.4,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.4, 'Individu Lajang': 0.4}",Rumah,164.0,75.0,2,1,1.0,1,1,1,1,1
Rumah Cantik di Kota wisata Cibubur,Pasangan Bekerja dengan Anak,0.2,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.2, 'Individu Lajang': 0.0}",Rumah,120.0,177.0,5,3,2.0,0,0,0,0,0
"*DIJUAL TANAH N BANGUNAN*
*LT : 514 m2**LB: 220 m2**harga 5 M* (Nego)",Pasangan Bekerja dengan Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.6, 'Pasangan Bekerja tanpa Anak': 0.2, 'Individu Lajang': 0.0}",Rumah,514.0,220.0,>10,>10,1.0,1,0,0,1,0
Cukup Booking 3 juta Dapat Diskon 15 juta Khusus Minggu ini,Pasangan Bekerja tanpa Anak,0.8,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.8, 'Individu Lajang': 0.8}",Rumah,40.0,30.0,2,1,1.0,1,1,1,1,1
"Diskon 15 jt , 3x bayar",Pasangan Bekerja tanpa Anak,0.8,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.8, 'Individu Lajang': 0.8}",Rumah,40.0,30.0,2,1,1.0,1,1,1,1,1
Apartemen Trans Studio Mall Cibubur,Individu Lajang,1.0,"{'Pasangan Bekerja dengan Anak': 0.0, 'Pasangan Bekerja tanpa Anak': 0.8, 'Individu Lajang': 1.0}",Apartemen,45.0,45.0,2,1,1.0,0,0,0,1,0
Rumah Strategis 2Lantai mekarsari cimanggis,Pasangan Bekerja tanpa Anak,0.8,"{'Pasangan Bekerja dengan Anak': 0.6, 'Pasangan Bekerja tanpa Anak': 0.8, 'Individu Lajang': 0.2}",Rumah,54.0,64.0,3,2,2.0,0,1,1,1,0
Rumah LT 85 di Depok Dekat Faskes Semi Furnished Dibantu KPR J-25195,Pasangan Bekerja tanpa Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.6, 'Individu Lajang': 0.6}",Rumah,85.0,50.0,2,1,1.0,1,1,1,1,1
"Beli sekarang langsung dapat diskon 15 jt , lokasi di Depok",Pasangan Bekerja tanpa Anak,0.8,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.8, 'Individu Lajang': 0.8}",Rumah,40.0,30.0,2,1,1.0,1,1,1,1,1
Hunian 2lantai 900jt an nempel GDC depom dan terdekat ke stasiun,Pasangan Bekerja dengan Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.6, 'Pasangan Bekerja tanpa Anak': 0.6, 'Individu Lajang': 0.2}",Rumah,73.0,70.0,3,2,2.0,0,1,1,1,0
"Rumah 6 kamar & Tempat Usaha lokasi strategis di Cibubur, 2 akses tol",Pasangan Bekerja dengan Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.6, 'Pasangan Bekerja tanpa Anak': 0.2, 'Individu Lajang': 0.0}",Rumah,500.0,350.0,6,6,2.0,1,1,1,1,1
Rumah Strategis di Depok Dekat Mall Pesona Square Harga All In J-22382,Pasangan Bekerja tanpa Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.6, 'Individu Lajang': 0.6}",Rumah,72.0,36.0,2,1,1.0,1,1,1,0,1
DISEWAKAN 25 JT PER TAHUN.,Pasangan Bekerja tanpa Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.6, 'Individu Lajang': 0.4}",Rumah,72.0,55.0,2,1,1.0,1,1,1,1,1
"Cuma 165 jt , 3x bayar , surat SHM",Pasangan Bekerja tanpa Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.6, 'Individu Lajang': 0.6}",Rumah,25.0,21.0,2,1,1.0,1,1,1,1,1
"Cuma 165 jt , 3x bayar , surat SHM , lokasi di Depok",Pasangan Bekerja tanpa Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.6, 'Individu Lajang': 0.6}",Rumah,25.0,21.0,2,1,1.0,1,1,1,1,1
"Cuma 165 jt , 3x bayar",Pasangan Bekerja tanpa Anak,0.6,"{'Pasangan Bekerja dengan Anak': 0.2, 'Pasangan Bekerja tanpa Anak': 0.6, 'Individu Lajang': 0.6}",Rumah,25.0,21.0,2,1,1.0,1,1,1,1,1
