title,best_persona_match,match_score,type,land_area,building_area,bedrooms,bathrooms,floors,address_city,SCHOOL,HOSPITAL,TRANSPORT,MARKET,MALL
"Disewakan rumah di Kemang dalam, furnish",Pasangan Bekerja dengan Anak,0.6,Rumah,600.0,500.0,4.0,4.0,1.0,Jakarta Selatan,0,0,0,0,0
RUMAH BAGUS MURAH SIAP HUNI DI JL. BANGKA - KEMANG JAKSEL,Pasangan Bekerja dengan Anak,0.6,Rumah,696.0,325.0,3.0,3.0,1.0,Jakarta Selatan,0,0,0,0,0
Rumah strategis akses 2 mobil dekat jl Tol,Pasangan Bekerja tanpa Anak,0.8,Rumah,60.0,40.0,2.0,1.0,1.0,Jakarta Selatan,0,0,0,0,0
"Dijual Rumah Kemang Timur, Akses Mudah",Pasangan Bekerja dengan Anak,0.4,Rumah,2363.0,487.0,5.0,3.0,1.0,Jakarta Selatan,0,0,0,0,0
rumah 3 lantai design minimalis siap huni di kemang jakarta selatan,Pasangan Bekerja dengan Anak,0.8,Rumah,317.0,450.0,3.0,3.0,3.0,Jakarta Selatan,0,0,0,0,0
dijual rumah tua hitung tanah jalan benda kemang,Pasangan Bekerja dengan Anak,0.6,Rumah,985.0,400.0,3.0,4.0,1.0,Jakarta Selatan,0,0,0,0,0
Rumah desain 3lantai desain rooftop di kemang jakarta selatan,Pasangan Bekerja dengan Anak,0.6,Rumah,217.0,439.0,4.0,3.0,3.0,Jakarta Selatan,0,0,0,0,0
JUAL RUMAH SIAP HUNI KEMANG,Pasangan Bekerja dengan Anak,0.4,Rumah,848.0,557.0,7.0,6.0,2.0,Jakarta Selatan,0,0,0,0,0
Dijual Rumag Mewah siap Huni di Kemang Timur,Pasangan Bekerja dengan Anak,0.2,Rumah,840.0,900.0,5.0,6.0,2.0,Jakarta Selatan,0,0,0,0,0
Rumah Premium 2 Lantai Kemang Jakarta,Pasangan Bekerja dengan Anak,0.4,Rumah,472.0,650.0,4.0,3.0,2.0,Jakarta Selatan,0,0,0,1,0
Dijual Rumah Brand New Modern Mininalis Area Kemang Selatan,Pasangan Bekerja dengan Anak,0.6,Rumah,569.0,550.0,5.0,5.0,1.0,Jakarta Selatan,0,1,0,0,0
Rumah 3 lantai mewah siap huni di Kemang  Jakarta Selatan,Pasangan Bekerja dengan Anak,0.6,Rumah,188.0,504.0,3.0,4.0,3.0,Jakarta Selatan,0,1,0,0,0
"Jual Rumah Kemang, Jakarta Selatan",Pasangan Bekerja dengan Anak,0.4,Rumah,465.0,640.0,6.0,5.0,5.0,Jakarta Selatan,0,1,0,0,0
Dijual rumah di perumahan pandan valley,Pasangan Bekerja dengan Anak,0.4,Rumah,180.0,250.0,4.0,3.0,2.0,Bogor Kab.,0,0,1,0,0
Dijual Apartemen Kemang Village Residence Tipe 2 Kamar Tidur Furnished,Pasangan Bekerja dengan Anak,0.4,Apartemen,0.0,130.0,3.0,2.0,1.0,Jakarta Selatan,0,0,0,0,1
SIAP AKAD Hunian 1 Lantai di Perbatasan Sawangan dan Citayam Depok,Pasangan Bekerja tanpa Anak,0.6,Rumah,76.0,40.0,2.0,1.0,1.0,Bogor Kab.,1,0,1,1,0
Rumah minimalis harga ekonomis paling laris di Depok,Pasangan Bekerja tanpa Anak,0.6,Rumah,25.0,21.0,2.0,1.0,1.0,Jakarta Selatan,1,1,1,1,1
Bali Resort Bogor Cluster Uluwatu - Tipe 30,Pasangan Bekerja tanpa Anak,0.8,Rumah,60.0,30.0,2.0,1.0,1.0,Bogor Kab.,0,0,0,0,0
dijual rumah mewah di Kemang selatan jakarta selatan,Pasangan Bekerja dengan Anak,0.2,Rumah,1420.0,1600.0,10.0,7.0,1.0,Jakarta Selatan,0,0,0,0,0
Dijual cepat rumah elite kawasan emerald cikarang,Pasangan Bekerja dengan Anak,0.6,Rumah,364.0,342.0,5.0,4.0,2.0,Jakarta Selatan,0,0,0,0,0
"Over Kredit Rumah Angsuran Flet 2,6 Juta di Tajurhalang",Pasangan Bekerja tanpa Anak,0.6,Rumah,71.0,45.0,2.0,1.0,1.0,Bogor Kab.,0,0,0,0,0
Kalisuren Green Garden 2 – Tipe 30,Pasangan Bekerja tanpa Anak,0.8,Rumah,60.0,30.0,2.0,1.0,1.0,Bogor Kab.,0,0,0,0,0
Apartemen Nirvana Kemang 3BR Lift Pribadi Lantai 17,Pasangan Bekerja dengan Anak,0.4,Apartemen,0.0,303.0,3.0,3.0,1.0,Jakarta Selatan,0,0,0,0,0
DIJUAL TWONHOUSE MODERN TROPIS DI KEMANG JAKARTA SELATAN,Pasangan Bekerja dengan Anak,0.4,Rumah,166.0,300.0,5.0,4.0,2.0,Jakarta Selatan,0,0,0,0,0
Rumah murah siap huni Di Rancabungur Hills,Pasangan Bekerja tanpa Anak,0.6,Rumah,72.0,36.0,2.0,1.0,1.0,Bogor Kab.,0,0,1,0,0
Dijual Rumah TERMURAH di KEMANG BOGOR,Pasangan Bekerja dengan Anak,0.4,Rumah,76.0,68.0,3.0,1.0,2.0,Jakarta Selatan,1,0,0,0,0
Rumah murah dan Elit dlm Komplek Kemang Jaya - Harga NJOP Jaksel,Pasangan Bekerja dengan Anak,0.6,Rumah,435.0,450.0,5.0,4.0,2.0,Jakarta Selatan,0,0,0,0,0
dijual rumah mewah di kemang timur Jakarta selatan,Pasangan Bekerja dengan Anak,0.6,Rumah,450.0,600.0,5.0,4.0,1.0,Jakarta Selatan,0,0,0,0,0
RUMAH MINIMALIS BEBAS BANJIR  DI KEMANG JAKARTA SELATAN,Pasangan Bekerja dengan Anak,0.6,Rumah,230.0,400.0,4.0,4.0,2.0,Jakarta Selatan,0,0,0,0,0
dijual rumah bagus di kemang selatan Jakarta selatan,Pasangan Bekerja dengan Anak,0.4,Rumah,150.0,250.0,4.0,4.0,1.0,Jakarta Selatan,0,0,0,0,0
Rumah Murah di kemang Jakarta Selatan,Pasangan Bekerja dengan Anak,0.6,Rumah,521.0,521.0,4.0,4.0,1.0,Jakarta Selatan,0,0,0,0,0
BRAND NEW HOUSE DI KEMANG JAKARTA SELATAN,Pasangan Bekerja dengan Anak,0.2,Rumah,823.0,840.0,8.0,7.0,2.0,Jakarta Selatan,0,0,0,0,0
dijual rumah mewah di kemang timur Jakarta selatan,Pasangan Bekerja dengan Anak,0.2,Rumah,887.0,1000.0,6.0,5.0,1.0,Jakarta Selatan,0,0,0,0,0
rumah kemang jakarta selatan,Pasangan Bekerja dengan Anak,0.4,Rumah,161.0,310.0,5.0,5.0,3.0,Jakarta Selatan,0,1,0,0,0
Dijual Rumah Strategis Harga Miring  Di Kemang Jakarta Selatan,Pasangan Bekerja dengan Anak,0.8,Rumah,535.0,300.0,3.0,3.0,1.0,Jakarta Selatan,0,1,0,0,0
Dijual Rumah Bonus Kantor (Turun Harga Dari 25M Menjadi 16M),Pasangan Bekerja dengan Anak,0.4,Rumah,544.0,1000.0,8.0,5.0,3.0,Jakarta Selatan,0,0,0,0,0
"Jual Rumah Kemang Selatan, Jakarta Selatan",Pasangan Bekerja dengan Anak,0.2,Rumah,85.0,194.0,4.0,4.0,3.0,Jakarta Selatan,0,1,0,0,1
Rumah Mewah Siap Huni Kemang Lokasi Strategis Akses Tol JORR,Pasangan Bekerja dengan Anak,0.4,Rumah,898.0,400.0,8.0,4.0,1.0,Jakarta Selatan,0,1,0,0,0
Harga Dibawah NJOP Dijual Rumah di Kemang Jakarta Selatan,Pasangan Bekerja dengan Anak,0.8,Rumah,535.0,250.0,3.0,3.0,2.0,Jakarta Selatan,0,1,0,0,0
Di Jual Rumah + Ruko & Kontrakan,Pasangan Bekerja dengan Anak,0.4,Rumah,1536.0,500.0,4.0,3.0,1.0,Jakarta Selatan,0,0,0,0,0
Di Jual atau Over Kredit Rumah di Majesty Residance Lokasi Strategis,Pasangan Bekerja tanpa Anak,0.6,Rumah,83.0,36.0,2.0,1.0,1.0,Bogor Kab.,1,1,1,1,1
DI JUAL CEPAT TANPA PERANTARA,Pasangan Bekerja tanpa Anak,0.8,Rumah,60.0,45.0,2.0,1.0,1.0,Bogor Kab.,0,0,0,0,0
3 menit ke stasiun Depok booking sekarang dapat diskon 15 juta,Pasangan Bekerja tanpa Anak,0.8,Rumah,40.0,30.0,2.0,1.0,1.0,Jakarta Selatan,1,1,1,1,1
"JK.25 Rumah 2 Lt Bagus Harga Murah dalam Komplek Kemang, Jakarta",Pasangan Bekerja dengan Anak,0.6,Rumah,435.0,450.0,5.0,4.0,2.0,Jakarta Selatan,0,0,0,0,0
"Rumah Elegant, Siap Huni Dekat Stasiun KRL Bojonggede.Tanpa DP.",Pasangan Bekerja tanpa Anak,0.6,Rumah,84.0,42.0,2.0,1.0,1.0,Bogor Kab.,0,0,1,1,1
Take Over / Over Kredit Rumah di Perumahan Deparis Residen Kalisuren,Pasangan Bekerja tanpa Anak,0.8,Rumah,60.0,60.0,2.0,1.0,1.0,Bogor Kab.,0,1,1,0,1
DIJUAL CEPAT RUMAH KOMERSIL DI KEMANG BARAT SIAP HUNI,Pasangan Bekerja dengan Anak,0.4,Rumah,1050.0,600.0,7.0,4.0,1.0,Jakarta Selatan,0,0,0,0,0
Kemang Jakarta Selatan Dijual Rumah Asri Halaman Luas Harga NJOP,Pasangan Bekerja dengan Anak,0.4,Rumah,3300.0,600.0,5.0,4.0,2.0,Jakarta Selatan,0,0,0,0,0
UPDATE TURUN HARGA DIJUAL APARTEMENET (Fully Furnish) DI JL.WARUNG B,Individu Lajang,0.8,Apartemen,0.0,38.0,1.0,1.0,1.0,Jakarta Selatan,0,0,0,0,0
DIJUAL Rumah Siap Huni Nyaman DiKemang Utara 2LT Ada Studio Musik,Pasangan Bekerja dengan Anak,0.2,Rumah,960.0,1284.0,9.0,9.0,2.0,Jakarta Selatan,0,0,0,0,0
"Tanah 38.928 M2 Cibadak, Sukabumi Jawa Barat",Pasangan Bekerja dengan Anak,0.2,Rumah,38928.0,38928.0,5.0,3.0,1.0,Jakarta Selatan,0,0,1,0,0
Dijual Cepat Murah Apartemen Kemang Village Residence di Jakarta Selat,Pasangan Bekerja tanpa Anak,0.6,Apartemen,0.0,95.0,2.0,2.0,1.0,Jakarta Selatan,0,0,0,0,0
Dijual Apartemen type Studio di Kemang Mansion luas 60m2,Individu Lajang,0.6,Apartemen,0.0,60.0,1.0,1.0,1.0,Jakarta Selatan,0,0,0,0,0
Avoria Estate Cluster Barlia 2 lantai Tipe 88/90,Pasangan Bekerja dengan Anak,0.4,Rumah,90.0,88.0,3.0,3.0,2.0,Jakarta Selatan,0,0,0,0,0
Dijual Rumah Perumahan Telaga Kahuripan Parung Bogor,Pasangan Bekerja dengan Anak,0.6,Rumah,331.0,136.0,4.0,2.0,1.0,Bogor Kab.,0,0,1,0,0
DIJUAL RUMAH MEWAH DI KEMANG SELATAN SIAP HUNI,Pasangan Bekerja dengan Anak,0.4,Rumah,600.0,10000.0,8.0,6.0,4.0,Jakarta Selatan,0,0,0,0,0
Investasi Rumah Cash Murah akses 2 Mobil,Pasangan Bekerja tanpa Anak,0.8,Rumah,36.0,60.0,2.0,1.0,1.0,Jakarta Selatan,0,0,0,0,0
Rumah Akses 2 Mobil Posisi Hook Sangat Nyaman,Pasangan Bekerja tanpa Anak,0.6,Rumah,42.0,71.0,2.0,1.0,1.0,Bogor Kab.,0,0,0,0,0
Rumah dekat IPB,Pasangan Bekerja dengan Anak,0.4,Rumah,90.0,100.0,3.0,3.0,2.0,Bogor Kab.,0,0,0,0,0
Investasi Rumah Cash Murah akses 2 Mobil,Pasangan Bekerja tanpa Anak,0.8,Rumah,36.0,60.0,2.0,1.0,1.0,Jakarta Selatan,0,0,0,0,0
Apartemen Kemang Village 2Br Tower Intercon Jakarta Selatan,Pasangan Bekerja tanpa Anak,0.6,Apartemen,0.0,95.0,2.0,2.0,1.0,Jakarta Selatan,0,0,0,0,0
Dijual rumah minimalis harga ekonomis at Kemang Jaksel,Pasangan Bekerja dengan Anak,0.4,Rumah,539.0,610.0,8.0,7.0,22.0,Jakarta Selatan,0,1,0,0,0
Dijual Rumah siap huni dalam perumahan di Bogor,Pasangan Bekerja tanpa Anak,0.8,Rumah,60.0,50.0,2.0,1.0,1.0,Bogor Kab.,1,0,1,1,0
Jual Rumah SHM 21 Menit ke DePARIS Mall Harga Nego Dibantu KPR J-19062,Pasangan Bekerja tanpa Anak,0.6,Rumah,87.0,55.0,2.0,1.0,1.0,Jakarta Selatan,1,1,1,1,1
dijual apartemen kemang village jakarta selatan,Pasangan Bekerja dengan Anak,0.2,Apartemen,0.0,203.0,4.0,4.0,1.0,Jakarta Selatan,0,0,0,0,0
Dijual Apartemen Kemang Jaya,Pasangan Bekerja dengan Anak,0.6,Apartemen,1.0,221.0,3.0,2.0,1.0,Jakarta Selatan,0,0,0,0,0
"Rumah di Jl Kemang Timur, Mampang Prapatan. Dkt ke Jl Raya Ampera",Pasangan Bekerja dengan Anak,0.2,Rumah,1487.0,2000.0,8.0,8.0,2.0,Jakarta Selatan,1,0,0,1,0
Rumah Siap Huni 26 Menit ke Gerbang Tol Cibadak 2 Harga Nego J-19062,Pasangan Bekerja tanpa Anak,0.6,Rumah,87.0,55.0,2.0,1.0,1.0,Jakarta Selatan,1,1,1,1,1
"Masih Cari yang Keren, Disini saja Dijual Rumah Dengan 2 KT",Pasangan Bekerja tanpa Anak,0.8,Rumah,65.0,55.0,3.0,2.0,1.0,Jakarta Selatan,0,0,0,0,0
Apartemen Kemang Village 2br Tower Empire Furnished Siap Huni,Individu Lajang,0.6,Apartemen,0.0,75.0,2.0,1.0,1.0,Jakarta Selatan,0,0,0,0,1
"Rumah Vintage 1 Lantai Harga Mendekati Njop Di Kemang, Jakarta Selatan",Pasangan Bekerja dengan Anak,0.4,Rumah,1140.0,450.0,4.0,4.0,1.0,Jakarta Selatan,0,1,0,0,0
Jual cepat rumah konsep villa akses 2 mobil strategis di kahuripan,Pasangan Bekerja tanpa Anak,0.6,Rumah,81.3,65.0,2.0,1.0,2.0,Jakarta Selatan,1,0,1,1,0
Di Jual Rumah Komplek di Kemang Bojong Bogor,Pasangan Bekerja dengan Anak,0.4,Rumah,74.0,72.0,4.0,2.0,2.0,Jakarta Selatan,0,0,0,0,0
Dijual Apartmen 3BR di Kemang Village Fully Furnished Lokasi Strategis,Individu Lajang,0.4,Apartemen,0.0,165.0,3.0,1.0,1.0,Jakarta Selatan,0,0,0,0,0
Rumah Minimalis Seken 7 Mnt ke SMA Marsudirini Bogor Siap Huni J-19062,Pasangan Bekerja tanpa Anak,0.6,Rumah,87.0,55.0,2.0,1.0,1.0,Jakarta Selatan,1,1,1,1,1
JUAL RUMAH DI PERUMAHAN PT UNITEX SINDANGRASA KOTA BOGOR - VIA LELANG,Pasangan Bekerja tanpa Anak,0.6,Rumah,151.0,38.0,2.0,1.0,1.0,Bogor Kab.,0,1,0,0,0
Dp 0% Cicilan 3jtan Di Bali Resort Bogor,Pasangan Bekerja tanpa Anak,0.8,Rumah,60.0,29.0,2.0,1.0,1.0,Bogor Kab.,1,0,1,0,0
Dijual Apartemen Kemang Mansion Tipe Studio Fully Furnished,Individu Lajang,0.6,Apartemen,0.0,62.0,1.0,1.0,1.0,Jakarta Selatan,1,1,0,0,0
Dijual rumah nyaman di Bogor,Pasangan Bekerja tanpa Anak,0.8,Rumah,60.0,42.0,2.0,1.0,1.0,Jakarta Selatan,1,0,1,0,0
DIJUAL RUMAH DI KOMPLEK TELAGA KAHURIPAN DEKAT PASAR PARUNG MURAHH,Pasangan Bekerja dengan Anak,0.6,Rumah,80.0,117.0,3.0,2.0,1.0,Bogor Kab.,1,1,1,0,0
"Promo Rumah 2 lantai Ready siap huni Free DP, Free PPN Aryana Karawaci",Pasangan Bekerja dengan Anak,0.4,Rumah,72.0,77.0,4.0,2.0,2.0,Jakarta Selatan,0,0,0,0,0
JUAL BU SANGAT APARTEMEN NINE RESIDENCE,Individu Lajang,0.8,Apartemen,0.0,38.0,1.0,1.0,1.0,Jakarta Selatan,0,0,0,1,0
Over kridit prumahan,Pasangan Bekerja tanpa Anak,0.8,Rumah,61.0,36.0,2.0,1.0,1.0,Bogor Kab.,0,0,0,0,0
Rumah 2 Lantai Minimalis Di Kemang jakarta Selatan Free Biaya Pajak,Pasangan Bekerja dengan Anak,0.4,Rumah,185.0,316.0,6.0,5.0,2.0,Jakarta Selatan,0,0,0,0,0
DIJUAL/SEWA Rumah Baru di kawasan kemang jakarta Selatan,Pasangan Bekerja dengan Anak,0.6,Rumah,468.0,480.0,4.0,4.0,1.0,Jakarta Selatan,0,1,0,0,0
Rumah Murah Bojonggede BU,Pasangan Bekerja tanpa Anak,0.8,Rumah,60.0,60.0,2.0,1.0,1.0,Bogor Kab.,1,0,1,0,0
Dijual atau Over Kredit Rumah KPR,Pasangan Bekerja tanpa Anak,0.6,Rumah,72.0,36.0,2.0,1.0,1.0,Bogor Kab.,0,0,0,0,0
Rumah murah SHM 94 meter full bangunan,Pasangan Bekerja tanpa Anak,0.6,Rumah,94.0,94.0,2.0,2.0,1.0,Bogor Kab.,1,1,1,1,0
Kemang Dijual Rumah Hitung Tanah Lokasi Tenang Letak Sangat Strategis,Pasangan Bekerja dengan Anak,0.6,Rumah,366.0,366.0,1.0,1.0,1.0,Jakarta Selatan,0,0,0,0,1
Dijual Murah Rumah Villa,Pasangan Bekerja dengan Anak,0.4,Rumah,288.0,140.0,2.0,3.0,2.0,Bogor Kab.,1,0,1,0,1
"Rumah siap huni KPR, all in 4jt dekat stasiun, Tol. Tajurhalang Bogor",Pasangan Bekerja tanpa Anak,0.8,Rumah,60.0,37.0,2.0,1.0,1.0,Bogor Kab.,1,1,1,0,0
Rumah Besar Dengan Halaman Luas Siap Huni Lingkungan Nyaman,Pasangan Bekerja dengan Anak,0.4,Rumah,742.0,500.0,6.0,5.0,1.0,Jakarta Selatan,0,1,0,0,0
THE AYASE Kemang Bogor,Pasangan Bekerja tanpa Anak,0.8,Rumah,60.0,42.0,3.0,2.0,1.0,Jakarta Selatan,1,1,1,0,0
Dijual Harga Bawah NJOP Rumah Bagus di Kemang Timur Jakarta Selatan,Pasangan Bekerja dengan Anak,0.8,Rumah,535.0,300.0,3.0,3.0,1.0,Jakarta Selatan,0,0,0,1,0
TAKE OVER/OVER CREDIT KPR,Pasangan Bekerja dengan Anak,0.6,Rumah,60.0,73.0,3.0,2.0,2.0,Bogor Kab.,1,1,1,1,0
Rumah dijual lingkungan ramai perumahan shm,Pasangan Bekerja tanpa Anak,0.8,Rumah,60.0,48.0,2.0,1.0,1.0,Jakarta Selatan,0,0,0,0,0
Rumah dijual di ampera kemang jakarta selatan lokasi tenang,Pasangan Bekerja dengan Anak,0.4,Rumah,752.0,230.0,6.0,5.0,2.0,Jakarta Selatan,0,0,1,0,0
Dijual Rumah Mewah 4 Kamar di Pangeran Antasari Unfurnished,Pasangan Bekerja dengan Anak,0.4,Rumah,1084.0,400.0,4.0,5.0,2.0,Jakarta Selatan,0,1,0,0,0
"di jual rumah Kemang murah, cepat & harga jauh di bawa njop",Pasangan Bekerja dengan Anak,0.6,Rumah,535.0,250.0,4.0,4.0,1.0,Jakarta Selatan,0,1,0,1,0
"Rumah modern, konsep jepang, promo Tanpa DP, cicilan ringan",Pasangan Bekerja tanpa Anak,0.8,Rumah,60.0,30.0,2.0,1.0,1.0,Bogor Kab.,0,0,1,0,0
"Rumah siap huni, legalitas SHM. keamanan 24jam. lokasi strategis",Pasangan Bekerja tanpa Anak,0.6,Rumah,72.0,36.0,2.0,1.0,1.0,Bogor Kab.,0,0,1,0,0
DIJUAL CEPAT UNIT PET FRIENDLY 2 BEDS KEMANG JAKARTA SELATAN,Pasangan Bekerja tanpa Anak,0.6,Apartemen,0.0,130.0,2.0,2.0,1.0,Jakarta Selatan,1,1,0,0,0
"Rumah Strategis dibawah NJOP di Kemang Timur, Jakarta Selatan",Pasangan Bekerja dengan Anak,0.6,Rumah,535.0,300.0,5.0,5.0,1.0,Jakarta Selatan,0,1,0,1,0
Rumah Classic Full Furnished Di Kemang Jakarta Selatan,Pasangan Bekerja dengan Anak,0.2,Rumah,10000.0,3000.0,6.0,6.0,3.0,Jakarta Selatan,0,1,0,0,0
"Rumah Mewah 2 lantai di Kemang, lokasi bagus, harga murah",Pasangan Bekerja dengan Anak,0.4,Rumah,800.0,600.0,4.0,4.0,1.0,Jakarta Selatan,0,0,0,0,0
DIJUAL CEPAT    RUMAH DI KEMANG TIMUR,Pasangan Bekerja dengan Anak,0.6,Rumah,535.0,250.0,4.0,4.0,1.0,Jakarta Selatan,0,1,0,0,0
"Rumah Pejaten Barat, Kemang dengan kolam berenang",Pasangan Bekerja dengan Anak,0.4,Rumah,1036.0,600.0,5.0,5.0,1.0,Jakarta Selatan,0,1,0,0,1
"Di Jual Rumah Baru New Style, S.pool di Kemang Jaksel",Pasangan Bekerja dengan Anak,0.6,Rumah,230.0,380.0,4.0,4.0,1.0,Jakarta Selatan,0,0,0,0,0
"Di Jual Rumah rapi, siap huni di Kemang Timur Jaksel",Pasangan Bekerja dengan Anak,0.6,Rumah,225.0,425.0,6.0,5.0,3.0,Jakarta Selatan,0,1,0,0,0
Dijual rumah seken minimalis di Kemang Resident Bogor siap KPR J-14893,Pasangan Bekerja tanpa Anak,0.6,Rumah,90.0,45.0,2.0,1.0,1.0,Jakarta Selatan,1,1,1,1,1
Rumah siap huni 3 lantai di kemang jakarta selatan,Pasangan Bekerja dengan Anak,0.6,Rumah,217.0,439.0,6.0,5.0,3.0,Jakarta Selatan,0,0,1,0,0
"Rumah nyaman di Jakarta Selatan, strategis, harga masih terjangkau",Pasangan Bekerja dengan Anak,0.4,Rumah,800.0,600.0,4.0,3.0,2.0,Jakarta Selatan,0,0,0,0,0
Dijual Murah  Apartemen Kemang Mansion Tipe Studio Full Furnsihed,Individu Lajang,0.6,Apartemen,0.0,60.0,1.0,1.0,1.0,Jakarta Selatan,1,1,0,0,0
Dijual Apartemen Kemang Mansion Tipe Studio Kondisi Furnished,Individu Lajang,0.6,Apartemen,0.0,60.0,1.0,1.0,1.0,Jakarta Selatan,1,1,0,0,0
Dijual Rumah Strategis Harga Menarik Di Kemang Jakarta Selatan,Pasangan Bekerja dengan Anak,0.8,Rumah,535.0,300.0,3.0,3.0,1.0,Jakarta Selatan,0,1,0,0,0
Di Jual Rumah Ready Siap KPR Bank Di Tajur Halang,Pasangan Bekerja tanpa Anak,0.6,Rumah,116.0,42.0,2.0,1.0,1.0,Bogor Kab.,0,0,0,0,0
Dijual Rumah Strategis Harga Menarik Di Kemang Jakarta Selatan,Pasangan Bekerja dengan Anak,0.8,Rumah,535.0,300.0,3.0,3.0,1.0,Jakarta Selatan,0,1,0,0,0
DIJUAL RUMAH 200JT,Pasangan Bekerja tanpa Anak,0.8,Rumah,60.0,36.0,2.0,1.0,1.0,Bogor Kab.,0,0,0,0,0
Rumah luxury modern classic dalam private cluster di kemang,Pasangan Bekerja dengan Anak,0.4,Rumah,741.0,500.0,5.0,4.0,2.0,Jakarta Selatan,0,0,0,0,0
Rumah baru design kekinian by studio kas 3 lantai di ampera kemang,Pasangan Bekerja dengan Anak,0.4,Rumah,125.0,320.0,4.0,4.0,3.0,Jakarta Selatan,0,0,0,0,0
Rumah dalam komplek ellite harga menarik di ampera jakarta selatan,Pasangan Bekerja dengan Anak,0.6,Rumah,450.0,600.0,5.0,4.0,2.0,Jakarta Selatan,0,0,0,0,0
Turun Harga Dijual Rumah Fasilitas Swimming Pool di Kemang Jakarta,Pasangan Bekerja dengan Anak,0.4,Rumah,850.0,450.0,5.0,4.0,2.0,Jakarta Selatan,0,1,0,0,0
S640.HUNIAN MEWAH MODERN MINIMALIS 3LANTAI AREA KEMANG JAKARTA SELATAN,Pasangan Bekerja dengan Anak,0.4,Rumah,161.0,310.0,5.0,5.0,3.0,Jakarta Selatan,0,1,0,0,0
di jual rumah daerah Kemang Jakarta selatan,Pasangan Bekerja dengan Anak,0.6,Rumah,340.0,314.0,6.0,5.0,1.0,Jakarta Selatan,0,1,0,0,0
Dijual rumah asri private pool di bangka kemang,Pasangan Bekerja dengan Anak,0.2,Rumah,704.0,950.0,4.0,4.0,2.0,Jakarta Selatan,0,1,0,0,0
Apartement kemang mansion studio furnish,Individu Lajang,0.6,Apartemen,0.0,60.0,1.0,1.0,1.0,Jakarta Selatan,0,0,0,0,0
"Rumah strategis bannget, Tanpa Dp Dekat Stasiun KRL Bojonggede Bogor",Pasangan Bekerja tanpa Anak,0.6,Rumah,72.0,36.0,2.0,1.0,1.0,Bogor Kab.,1,0,1,1,1
Rumah Mewah RaiHouse Kemang Jakarta Selatan,Pasangan Bekerja dengan Anak,0.4,Rumah,144.0,239.0,5.0,5.0,3.0,Jakarta Selatan,0,0,0,0,0
RUMAH ASETKU – TAJUR HALANG (Rumah tinggal) KABUPATEN BOGOR,Pasangan Bekerja tanpa Anak,0.6,Rumah,77.0,50.0,2.0,1.0,1.0,Bogor Kab.,1,0,0,0,0
Take over unit rumah 2 lantai,Pasangan Bekerja tanpa Anak,0.8,Rumah,90.0,48.0,2.0,2.0,2.0,Bogor Kab.,0,0,0,0,0
Dijual rumah cepat,Pasangan Bekerja tanpa Anak,0.8,Rumah,50.0,45.0,2.0,1.0,1.0,Bogor Kab.,0,0,0,0,0
Rumah Dijual di Perumahan Pura Bojong Gede,Pasangan Bekerja tanpa Anak,0.6,Rumah,60.0,21.0,2.0,1.0,1.0,Bogor Kab.,1,0,1,0,0
Jual Apartemen Kemang Village Residence 2BR Furnished Tower Ritz,Pasangan Bekerja tanpa Anak,0.6,Apartemen,0.0,145.0,2.0,2.0,1.0,Jakarta Selatan,0,0,0,0,0
JUAL RUMAH SIAP HUNI KEMANG,Pasangan Bekerja dengan Anak,0.4,Rumah,984.0,323.0,5.0,4.0,2.0,Jakarta Selatan,0,0,0,0,0
Dijual Townhouse at Kemang Ampera - Jakarta Selatan,Pasangan Bekerja dengan Anak,0.4,Rumah,187.0,361.0,4.0,3.0,2.0,Jakarta Selatan,0,1,0,0,0
Rumah murah TELAGA KAHURIPAN bojong bogor.,Pasangan Bekerja dengan Anak,0.6,Rumah,72.0,120.0,3.0,2.0,1.0,Jakarta Selatan,0,1,1,1,0
DIJUAL RUMAH TROPICAL MODERN KEMANG JAKATRA SELATAN,Pasangan Bekerja dengan Anak,0.4,Rumah,539.0,610.0,8.0,7.0,2.0,Jakarta Selatan,0,1,0,0,0
Dijual Cepat Apartemen Kemang Village Residence di Jakarta Selatan,Pasangan Bekerja tanpa Anak,0.6,Apartemen,0.0,95.0,2.0,2.0,1.0,Jakarta Selatan,0,0,0,0,0
Angsuran 2 Jutaan Rumah Di Bogor Barat,Pasangan Bekerja tanpa Anak,0.8,Rumah,60.0,30.0,2.0,1.0,1.0,Bogor Kab.,1,0,1,0,0
Rumah Luas 110 Siap Huni Free Biaya Cicilan 4 Jutaan di Bogor,Pasangan Bekerja tanpa Anak,0.6,Rumah,110.0,38.0,2.0,1.0,1.0,Bogor Kab.,1,1,1,1,1
"Forsale Luxury American Classic Kemang, South Jakarta",Pasangan Bekerja dengan Anak,0.4,Rumah,532.0,1300.0,7.0,7.0,1.0,Jakarta Selatan,0,1,0,0,0
Rumah Mewah Kemang nuansa Villa Bali akses Strategis,Pasangan Bekerja dengan Anak,0.4,Rumah,898.0,400.0,8.0,4.0,1.0,Jakarta Selatan,0,1,1,0,0
Rumah Secondary Kemang Timur Layak Huni Harga Di Bawah NJOP,Pasangan Bekerja dengan Anak,0.6,Rumah,535.0,535.0,4.0,4.0,1.0,Jakarta Selatan,0,1,0,0,0
Rumah taman pagelaran bogor,Pasangan Bekerja tanpa Anak,0.6,Rumah,60.0,80.0,2.0,1.0,2.0,Jakarta Selatan,0,0,0,0,0
